Date,Country,Channel,Brand,SKU,Actual_Units,Forecast_Units
2024-04-13,IT,Retail,NutriBox,NB-MC-001,83,98
2024-04-14,IT,Retail,NutriBox,NB-MC-001,67,58
2024-04-15,IT,Retail,NutriBox,NB-MC-001,63,67
2024-04-16,IT,Retail,NutriBox,NB-MC-001,77,57
2024-04-17,IT,Retail,NutriBox,NB-MC-001,62,76
2024-04-18,IT,Retail,NutriBox,NB-MC-001,54,40
2024-04-19,IT,Retail,NutriBox,NB-MC-001,88,86
2024-04-20,IT,Retail,NutriBox,NB-MC-001,75,84
2024-04-21,IT,Retail,NutriBox,NB-MC-001,92,84
2024-04-22,IT,Retail,NutriBox,NB-MC-001,84,75
2024-04-23,IT,Retail,NutriBox,NB-MC-001,92,90
2024-04-24,IT,Retail,NutriBox,NB-MC-001,54,75
2024-04-25,IT,Retail,NutriBox,NB-MC-001,93,87
2024-04-26,IT,Retail,NutriBox,NB-MC-001,96,89
2024-04-27,IT,Retail,NutriBox,NB-MC-001,89,101
2024-04-28,IT,Retail,NutriBox,NB-MC-001,91,77
2024-04-29,IT,Retail,NutriBox,NB-MC-001,89,96
2024-04-30,IT,Retail,NutriBox,NB-MC-001,85,88
2024-05-01,IT,Retail,NutriBox,NB-MC-001,61,66
2024-05-02,IT,Retail,NutriBox,NB-MC-001,67,77
2024-05-03,IT,Retail,NutriBox,NB-MC-001,109,106
2024-05-04,IT,Retail,NutriBox,NB-MC-001,80,79
2024-05-05,IT,Retail,NutriBox,NB-MC-001,103,103
2024-05-06,IT,Retail,NutriBox,NB-MC-001,74,71
2024-05-07,IT,Retail,NutriBox,NB-MC-001,67,77
2024-05-08,IT,Retail,NutriBox,NB-MC-001,111,105
2024-05-09,IT,Retail,NutriBox,NB-MC-001,72,85
2024-05-10,IT,Retail,NutriBox,NB-MC-001,96,82
2024-05-11,IT,Retail,NutriBox,NB-MC-001,86,84
2024-05-12,IT,Retail,NutriBox,NB-MC-001,64,75
2024-05-13,IT,Retail,NutriBox,NB-MC-001,93,110
2024-05-14,IT,Retail,NutriBox,NB-MC-001,82,76
2024-05-15,IT,Retail,NutriBox,NB-MC-001,63,66
2024-05-16,IT,Retail,NutriBox,NB-MC-001,105,89
2024-05-17,IT,Retail,NutriBox,NB-MC-001,111,96
2024-05-18,IT,Retail,NutriBox,NB-MC-001,98,130
2024-05-19,IT,Retail,NutriBox,NB-MC-001,88,97
2024-05-20,IT,Retail,NutriBox,NB-MC-001,60,68
2024-05-21,IT,Retail,NutriBox,NB-MC-001,99,86
2024-05-22,IT,Retail,NutriBox,NB-MC-001,98,104
2024-05-23,IT,Retail,NutriBox,NB-MC-001,61,50
2024-05-24,IT,Retail,NutriBox,NB-MC-001,43,53
2024-05-25,IT,Retail,NutriBox,NB-MC-001,110,101
2024-05-26,IT,Retail,NutriBox,NB-MC-001,90,86
2024-05-27,IT,Retail,NutriBox,NB-MC-001,77,79
2024-05-28,IT,Retail,NutriBox,NB-MC-001,79,90
2024-05-29,IT,Retail,NutriBox,NB-MC-001,72,73
2024-05-30,IT,Retail,NutriBox,NB-MC-001,65,69
2024-05-31,IT,Retail,NutriBox,NB-MC-001,61,73
2024-06-01,IT,Retail,NutriBox,NB-MC-001,78,98
2024-06-02,IT,Retail,NutriBox,NB-MC-001,96,105
2024-06-03,IT,Retail,NutriBox,NB-MC-001,113,117
2024-06-04,IT,Retail,NutriBox,NB-MC-001,127,131
2024-06-05,IT,Retail,NutriBox,NB-MC-001,105,113
2024-06-06,IT,Retail,NutriBox,NB-MC-001,118,142
2024-06-07,IT,Retail,NutriBox,NB-MC-001,143,132
2024-06-08,IT,Retail,NutriBox,NB-MC-001,102,112
2024-06-09,IT,Retail,NutriBox,NB-MC-001,98,108
2024-06-10,IT,Retail,NutriBox,NB-MC-001,132,134
2024-06-11,IT,Retail,NutriBox,NB-MC-001,129,110
2024-06-12,IT,Retail,NutriBox,NB-MC-001,155,123
2024-06-13,IT,Retail,NutriBox,NB-MC-001,98,122
2024-06-14,IT,Retail,NutriBox,NB-MC-001,89,73
2024-06-15,IT,Retail,NutriBox,NB-MC-001,106,111
2024-06-16,IT,Retail,NutriBox,NB-MC-001,117,131
2024-06-17,IT,Retail,NutriBox,NB-MC-001,82,104
2024-06-18,IT,Retail,NutriBox,NB-MC-001,115,134
2024-06-19,IT,Retail,NutriBox,NB-MC-001,106,110
2024-06-20,IT,Retail,NutriBox,NB-MC-001,107,106
2024-06-21,IT,Retail,NutriBox,NB-MC-001,150,157
2024-06-22,IT,Retail,NutriBox,NB-MC-001,101,109
2024-06-23,IT,Retail,NutriBox,NB-MC-001,149,141
2024-06-24,IT,Retail,NutriBox,NB-MC-001,110,115
2024-06-25,IT,Retail,NutriBox,NB-MC-001,165,166
2024-06-26,IT,Retail,NutriBox,NB-MC-001,114,108
2024-06-27,IT,Retail,NutriBox,NB-MC-001,117,127
2024-06-28,IT,Retail,NutriBox,NB-MC-001,86,106
2024-06-29,IT,Retail,NutriBox,NB-MC-001,82,93
2024-06-30,IT,Retail,NutriBox,NB-MC-001,124,110
2024-07-01,IT,Retail,NutriBox,NB-MC-001,140,129
2024-07-02,IT,Retail,NutriBox,NB-MC-001,124,117
2024-07-03,IT,Retail,NutriBox,NB-MC-001,161,169
2024-07-04,IT,Retail,NutriBox,NB-MC-001,110,108
2024-07-05,IT,Retail,NutriBox,NB-MC-001,99,105
2024-07-06,IT,Retail,NutriBox,NB-MC-001,56,54
2024-07-07,IT,Retail,NutriBox,NB-MC-001,118,116
2024-07-08,IT,Retail,NutriBox,NB-MC-001,136,131
2024-07-09,IT,Retail,NutriBox,NB-MC-001,117,123
2024-07-10,IT,Retail,NutriBox,NB-MC-001,120,118
2024-07-11,IT,Retail,NutriBox,NB-MC-001,128,140
2024-07-12,IT,Retail,NutriBox,NB-MC-001,127,124
2024-07-13,IT,Retail,NutriBox,NB-MC-001,156,143
2024-07-14,IT,Retail,NutriBox,NB-MC-001,137,131
2024-07-15,IT,Retail,NutriBox,NB-MC-001,118,142
2024-07-16,IT,Retail,NutriBox,NB-MC-001,130,137
2024-07-17,IT,Retail,NutriBox,NB-MC-001,145,145
2024-07-18,IT,Retail,NutriBox,NB-MC-001,108,117
2024-07-19,IT,Retail,NutriBox,NB-MC-001,120,113
2024-07-20,IT,Retail,NutriBox,NB-MC-001,124,161
2024-07-21,IT,Retail,NutriBox,NB-MC-001,115,153
2024-07-22,IT,Retail,NutriBox,NB-MC-001,138,132
2024-07-23,IT,Retail,NutriBox,NB-MC-001,143,129
2024-07-24,IT,Retail,NutriBox,NB-MC-001,164,179
2024-07-25,IT,Retail,NutriBox,NB-MC-001,137,141
2024-07-26,IT,Retail,NutriBox,NB-MC-001,120,152
2024-07-27,IT,Retail,NutriBox,NB-MC-001,106,100
2024-07-28,IT,Retail,NutriBox,NB-MC-001,112,129
2024-07-29,IT,Retail,NutriBox,NB-MC-001,146,163
2024-07-30,IT,Retail,NutriBox,NB-MC-001,87,87
2024-07-31,IT,Retail,NutriBox,NB-MC-001,106,104
2024-08-01,IT,Retail,NutriBox,NB-MC-001,112,117
2024-08-02,IT,Retail,NutriBox,NB-MC-001,118,121
2024-08-03,IT,Retail,NutriBox,NB-MC-001,125,127
2024-08-04,IT,Retail,NutriBox,NB-MC-001,107,107
2024-08-05,IT,Retail,NutriBox,NB-MC-001,151,157
2024-08-06,IT,Retail,NutriBox,NB-MC-001,183,195
2024-08-07,IT,Retail,NutriBox,NB-MC-001,148,143
2024-08-08,IT,Retail,NutriBox,NB-MC-001,99,119
2024-08-09,IT,Retail,NutriBox,NB-MC-001,150,137
2024-08-10,IT,Retail,NutriBox,NB-MC-001,136,160
2024-08-11,IT,Retail,NutriBox,NB-MC-001,111,135
2024-08-12,IT,Retail,NutriBox,NB-MC-001,132,115
2024-08-13,IT,Retail,NutriBox,NB-MC-001,155,170
2024-08-14,IT,Retail,NutriBox,NB-MC-001,136,129
2024-08-15,IT,Retail,NutriBox,NB-MC-001,59,79
2024-08-16,IT,Retail,NutriBox,NB-MC-001,45,74
2024-08-17,IT,Retail,NutriBox,NB-MC-001,127,140
2024-08-18,IT,Retail,NutriBox,NB-MC-001,107,112
2024-08-19,IT,Retail,NutriBox,NB-MC-001,123,125
2024-08-20,IT,Retail,NutriBox,NB-MC-001,117,151
2024-08-21,IT,Retail,NutriBox,NB-MC-001,117,103
2024-08-22,IT,Retail,NutriBox,NB-MC-001,73,73
2024-08-23,IT,Retail,NutriBox,NB-MC-001,129,138
2024-08-24,IT,Retail,NutriBox,NB-MC-001,86,90
2024-08-25,IT,Retail,NutriBox,NB-MC-001,135,137
2024-08-26,IT,Retail,NutriBox,NB-MC-001,112,128
2024-08-27,IT,Retail,NutriBox,NB-MC-001,101,97
2024-08-28,IT,Retail,NutriBox,NB-MC-001,101,91
2024-08-29,IT,Retail,NutriBox,NB-MC-001,160,167
2024-08-30,IT,Retail,NutriBox,NB-MC-001,89,94
2024-08-31,IT,Retail,NutriBox,NB-MC-001,105,106
2024-09-01,IT,Retail,NutriBox,NB-MC-001,106,100
2024-09-02,IT,Retail,NutriBox,NB-MC-001,121,98
2024-09-03,IT,Retail,NutriBox,NB-MC-001,88,77
2024-09-04,IT,Retail,NutriBox,NB-MC-001,79,79
2024-09-05,IT,Retail,NutriBox,NB-MC-001,84,76
2024-09-06,IT,Retail,NutriBox,NB-MC-001,110,107
2024-09-07,IT,Retail,NutriBox,NB-MC-001,91,99
2024-09-08,IT,Retail,NutriBox,NB-MC-001,100,96
2024-09-09,IT,Retail,NutriBox,NB-MC-001,101,91
2024-09-10,IT,Retail,NutriBox,NB-MC-001,139,132
2024-09-11,IT,Retail,NutriBox,NB-MC-001,82,87
2024-09-12,IT,Retail,NutriBox,NB-MC-001,68,77
2024-09-13,IT,Retail,NutriBox,NB-MC-001,75,79
2024-09-14,IT,Retail,NutriBox,NB-MC-001,85,98
2024-09-15,IT,Retail,NutriBox,NB-MC-001,115,105
2024-09-16,IT,Retail,NutriBox,NB-MC-001,63,53
2024-09-17,IT,Retail,NutriBox,NB-MC-001,104,98
2024-09-18,IT,Retail,NutriBox,NB-MC-001,97,91
2024-09-19,IT,Retail,NutriBox,NB-MC-001,67,66
2024-09-20,IT,Retail,NutriBox,NB-MC-001,87,78
2024-09-21,IT,Retail,NutriBox,NB-MC-001,90,80
2024-09-22,IT,Retail,NutriBox,NB-MC-001,102,85
2024-09-23,IT,Retail,NutriBox,NB-MC-001,51,65
2024-09-24,IT,Retail,NutriBox,NB-MC-001,93,96
2024-09-25,IT,Retail,NutriBox,NB-MC-001,68,54
2024-09-26,IT,Retail,NutriBox,NB-MC-001,73,80
2024-09-27,IT,Retail,NutriBox,NB-MC-001,44,53
2024-09-28,IT,Retail,NutriBox,NB-MC-001,70,69
2024-09-29,IT,Retail,NutriBox,NB-MC-001,73,72
2024-09-30,IT,Retail,NutriBox,NB-MC-001,106,97
2024-10-01,IT,Retail,NutriBox,NB-MC-001,81,79
2024-10-02,IT,Retail,NutriBox,NB-MC-001,89,90
2024-10-03,IT,Retail,NutriBox,NB-MC-001,78,99
2024-10-04,IT,Retail,NutriBox,NB-MC-001,120,110
2024-10-05,IT,Retail,NutriBox,NB-MC-001,79,98
2024-10-06,IT,Retail,NutriBox,NB-MC-001,73,71
2024-10-07,IT,Retail,NutriBox,NB-MC-001,60,70
2024-10-08,IT,Retail,NutriBox,NB-MC-001,60,91
2024-10-09,IT,Retail,NutriBox,NB-MC-001,76,72
2024-10-10,IT,Retail,NutriBox,NB-MC-001,58,53
2024-10-11,IT,Retail,NutriBox,NB-MC-001,82,94
2024-10-12,IT,Retail,NutriBox,NB-MC-001,109,112
2024-10-13,IT,Retail,NutriBox,NB-MC-001,91,97
2024-10-14,IT,Retail,NutriBox,NB-MC-001,114,113
2024-10-15,IT,Retail,NutriBox,NB-MC-001,90,86
2024-10-16,IT,Retail,NutriBox,NB-MC-001,53,57
2024-10-17,IT,Retail,NutriBox,NB-MC-001,96,82
2024-10-18,IT,Retail,NutriBox,NB-MC-001,71,70
2024-10-19,IT,Retail,NutriBox,NB-MC-001,109,117
2024-10-20,IT,Retail,NutriBox,NB-MC-001,96,90
2024-10-21,IT,Retail,NutriBox,NB-MC-001,77,85
2024-10-22,IT,Retail,NutriBox,NB-MC-001,62,60
2024-10-23,IT,Retail,NutriBox,NB-MC-001,106,98
2024-10-24,IT,Retail,NutriBox,NB-MC-001,96,102
2024-10-25,IT,Retail,NutriBox,NB-MC-001,67,84
2024-10-26,IT,Retail,NutriBox,NB-MC-001,83,104
2024-10-27,IT,Retail,NutriBox,NB-MC-001,103,116
2024-10-28,IT,Retail,NutriBox,NB-MC-001,89,80
2024-10-29,IT,Retail,NutriBox,NB-MC-001,57,66
2024-10-30,IT,Retail,NutriBox,NB-MC-001,84,90
2024-10-31,IT,Retail,NutriBox,NB-MC-001,72,83
2024-11-01,IT,Retail,NutriBox,NB-MC-001,99,83
2024-11-02,IT,Retail,NutriBox,NB-MC-001,61,57
2024-11-03,IT,Retail,NutriBox,NB-MC-001,93,73
2024-11-04,IT,Retail,NutriBox,NB-MC-001,73,75
2024-11-05,IT,Retail,NutriBox,NB-MC-001,68,65
2024-11-06,IT,Retail,NutriBox,NB-MC-001,65,76
2024-11-07,IT,Retail,NutriBox,NB-MC-001,68,89
2024-11-08,IT,Retail,NutriBox,NB-MC-001,76,68
2024-11-09,IT,Retail,NutriBox,NB-MC-001,83,71
2024-11-10,IT,Retail,NutriBox,NB-MC-001,61,77
2024-11-11,IT,Retail,NutriBox,NB-MC-001,86,94
2024-11-12,IT,Retail,NutriBox,NB-MC-001,64,65
2024-11-13,IT,Retail,NutriBox,NB-MC-001,53,66
2024-11-14,IT,Retail,NutriBox,NB-MC-001,48,44
2024-11-15,IT,Retail,NutriBox,NB-MC-001,82,93
2024-11-16,IT,Retail,NutriBox,NB-MC-001,115,109
2024-11-17,IT,Retail,NutriBox,NB-MC-001,91,89
2024-11-18,IT,Retail,NutriBox,NB-MC-001,72,78
2024-11-19,IT,Retail,NutriBox,NB-MC-001,88,85
2024-11-20,IT,Retail,NutriBox,NB-MC-001,98,101
2024-11-21,IT,Retail,NutriBox,NB-MC-001,96,86
2024-11-22,IT,Retail,NutriBox,NB-MC-001,90,80
2024-11-23,IT,Retail,NutriBox,NB-MC-001,87,89
2024-11-24,IT,Retail,NutriBox,NB-MC-001,81,79
2024-11-25,IT,Retail,NutriBox,NB-MC-001,70,74
2024-11-26,IT,Retail,NutriBox,NB-MC-001,56,59
2024-11-27,IT,Retail,NutriBox,NB-MC-001,70,73
2024-11-28,IT,Retail,NutriBox,NB-MC-001,59,74
2024-11-29,IT,Retail,NutriBox,NB-MC-001,93,107
2024-11-30,IT,Retail,NutriBox,NB-MC-001,84,76
2024-12-01,IT,Retail,NutriBox,NB-MC-001,107,95
2024-12-02,IT,Retail,NutriBox,NB-MC-001,111,100
2024-12-03,IT,Retail,NutriBox,NB-MC-001,78,89
2024-12-04,IT,Retail,NutriBox,NB-MC-001,108,102
2024-12-05,IT,Retail,NutriBox,NB-MC-001,138,131
2024-12-06,IT,Retail,NutriBox,NB-MC-001,76,104
2024-12-07,IT,Retail,NutriBox,NB-MC-001,78,75
2024-12-08,IT,Retail,NutriBox,NB-MC-001,168,160
2024-12-09,IT,Retail,NutriBox,NB-MC-001,122,116
2024-12-10,IT,Retail,NutriBox,NB-MC-001,120,120
2024-12-11,IT,Retail,NutriBox,NB-MC-001,112,113
2024-12-12,IT,Retail,NutriBox,NB-MC-001,121,128
2024-12-13,IT,Retail,NutriBox,NB-MC-001,106,123
2024-12-14,IT,Retail,NutriBox,NB-MC-001,89,94
2024-12-15,IT,Retail,NutriBox,NB-MC-001,93,110
2024-12-16,IT,Retail,NutriBox,NB-MC-001,123,106
2024-12-17,IT,Retail,NutriBox,NB-MC-001,128,123
2024-12-18,IT,Retail,NutriBox,NB-MC-001,102,108
2024-12-19,IT,Retail,NutriBox,NB-MC-001,113,129
2024-12-20,IT,Retail,NutriBox,NB-MC-001,84,105
2024-12-21,IT,Retail,NutriBox,NB-MC-001,85,108
2024-12-22,IT,Retail,NutriBox,NB-MC-001,132,107
2024-12-23,IT,Retail,NutriBox,NB-MC-001,98,95
2024-12-24,IT,Retail,NutriBox,NB-MC-001,147,156
2024-12-25,IT,Retail,NutriBox,NB-MC-001,90,114
2024-12-26,IT,Retail,NutriBox,NB-MC-001,105,107
2024-12-27,IT,Retail,NutriBox,NB-MC-001,105,124
2024-12-28,IT,Retail,NutriBox,NB-MC-001,171,163
2024-12-29,IT,Retail,NutriBox,NB-MC-001,129,124
2024-12-30,IT,Retail,NutriBox,NB-MC-001,104,111
2024-12-31,IT,Retail,NutriBox,NB-MC-001,122,123
2022-01-01,IT,Retail,NutriBox,NB-MC-002,85,95
2022-01-02,IT,Retail,NutriBox,NB-MC-002,108,101
2022-01-03,IT,Retail,NutriBox,NB-MC-002,94,100
2022-01-04,IT,Retail,NutriBox,NB-MC-002,113,121
2022-01-05,IT,Retail,NutriBox,NB-MC-002,77,81
2022-01-06,IT,Retail,NutriBox,NB-MC-002,93,102
2022-01-07,IT,Retail,NutriBox,NB-MC-002,107,112
2022-01-08,IT,Retail,NutriBox,NB-MC-002,81,90
2022-01-09,IT,Retail,NutriBox,NB-MC-002,72,74
2022-01-10,IT,Retail,NutriBox,NB-MC-002,69,82
2022-01-11,IT,Retail,NutriBox,NB-MC-002,109,120
2022-01-12,IT,Retail,NutriBox,NB-MC-002,125,117
2022-01-13,IT,Retail,NutriBox,NB-MC-002,69,83
2022-01-14,IT,Retail,NutriBox,NB-MC-002,84,79
2022-01-15,IT,Retail,NutriBox,NB-MC-002,111,102
2022-01-16,IT,Retail,NutriBox,NB-MC-002,64,107
2022-01-17,IT,Retail,NutriBox,NB-MC-002,102,106
2022-01-18,IT,Retail,NutriBox,NB-MC-002,62,51
2022-01-19,IT,Retail,NutriBox,NB-MC-002,65,64
2022-01-20,IT,Retail,NutriBox,NB-MC-002,124,107
2022-01-21,IT,Retail,NutriBox,NB-MC-002,97,89
2022-01-22,IT,Retail,NutriBox,NB-MC-002,65,66
2022-01-23,IT,Retail,NutriBox,NB-MC-002,124,118
2022-01-24,IT,Retail,NutriBox,NB-MC-002,92,84
2022-01-25,IT,Retail,NutriBox,NB-MC-002,110,105
2022-01-26,IT,Retail,NutriBox,NB-MC-002,79,75
2022-01-27,IT,Retail,NutriBox,NB-MC-002,106,105
2022-01-28,IT,Retail,NutriBox,NB-MC-002,89,89
2022-01-29,IT,Retail,NutriBox,NB-MC-002,137,133
2022-01-30,IT,Retail,NutriBox,NB-MC-002,105,100
2022-01-31,IT,Retail,NutriBox,NB-MC-002,92,94
2022-02-01,IT,Retail,NutriBox,NB-MC-002,81,106
2022-02-02,IT,Retail,NutriBox,NB-MC-002,90,131
2022-02-03,IT,Retail,NutriBox,NB-MC-002,96,103
2022-02-04,IT,Retail,NutriBox,NB-MC-002,118,106
2022-02-05,IT,Retail,NutriBox,NB-MC-002,100,104
2022-02-06,IT,Retail,NutriBox,NB-MC-002,77,79
2022-02-07,IT,Retail,NutriBox,NB-MC-002,113,112
2022-02-08,IT,Retail,NutriBox,NB-MC-002,113,96
2022-02-09,IT,Retail,NutriBox,NB-MC-002,98,88
2022-02-10,IT,Retail,NutriBox,NB-MC-002,101,106
2022-02-11,IT,Retail,NutriBox,NB-MC-002,116,115
2022-02-12,IT,Retail,NutriBox,NB-MC-002,88,102
2022-02-13,IT,Retail,NutriBox,NB-MC-002,83,69
2022-02-14,IT,Retail,NutriBox,NB-MC-002,106,114
2022-02-15,IT,Retail,NutriBox,NB-MC-002,77,91
2022-02-16,IT,Retail,NutriBox,NB-MC-002,85,92
2022-02-17,IT,Retail,NutriBox,NB-MC-002,73,61
2022-02-18,IT,Retail,NutriBox,NB-MC-002,97,89
2022-02-19,IT,Retail,NutriBox,NB-MC-002,77,82
2022-02-20,IT,Retail,NutriBox,NB-MC-002,103,105
2022-02-21,IT,Retail,NutriBox,NB-MC-002,131,107
2022-02-22,IT,Retail,NutriBox,NB-MC-002,121,114
2022-02-23,IT,Retail,NutriBox,NB-MC-002,88,92
2022-02-24,IT,Retail,NutriBox,NB-MC-002,106,105
2022-02-25,IT,Retail,NutriBox,NB-MC-002,83,82
2022-02-26,IT,Retail,NutriBox,NB-MC-002,63,62
2022-02-27,IT,Retail,NutriBox,NB-MC-002,104,100
2022-02-28,IT,Retail,NutriBox,NB-MC-002,110,84
2022-03-01,IT,Retail,NutriBox,NB-MC-002,71,66
2022-03-02,IT,Retail,NutriBox,NB-MC-002,80,76
2022-03-03,IT,Retail,NutriBox,NB-MC-002,84,73
2022-03-04,IT,Retail,NutriBox,NB-MC-002,95,97
2022-03-05,IT,Retail,NutriBox,NB-MC-002,83,75
2022-03-06,IT,Retail,NutriBox,NB-MC-002,132,146
2022-03-07,IT,Retail,NutriBox,NB-MC-002,98,97
2022-03-08,IT,Retail,NutriBox,NB-MC-002,116,112
2022-03-09,IT,Retail,NutriBox,NB-MC-002,121,122
2022-03-10,IT,Retail,NutriBox,NB-MC-002,91,107
2022-03-11,IT,Retail,NutriBox,NB-MC-002,86,97
2022-03-12,IT,Retail,NutriBox,NB-MC-002,114,88
2022-03-13,IT,Retail,NutriBox,NB-MC-002,86,80
2022-03-14,IT,Retail,NutriBox,NB-MC-002,86,84
2022-03-15,IT,Retail,NutriBox,NB-MC-002,68,87
2022-03-16,IT,Retail,NutriBox,NB-MC-002,72,67
2022-03-17,IT,Retail,NutriBox,NB-MC-002,90,92
2022-03-18,IT,Retail,NutriBox,NB-MC-002,73,91
2022-03-19,IT,Retail,NutriBox,NB-MC-002,100,109
2022-03-20,IT,Retail,NutriBox,NB-MC-002,96,102
2022-03-21,IT,Retail,NutriBox,NB-MC-002,90,96
2022-03-22,IT,Retail,NutriBox,NB-MC-002,93,73
2022-03-23,IT,Retail,NutriBox,NB-MC-002,87,82
2022-03-24,IT,Retail,NutriBox,NB-MC-002,110,117
2022-03-25,IT,Retail,NutriBox,NB-MC-002,103,105
2022-03-26,IT,Retail,NutriBox,NB-MC-002,65,65
2022-03-27,IT,Retail,NutriBox,NB-MC-002,112,105
2022-03-28,IT,Retail,NutriBox,NB-MC-002,75,84
2022-03-29,IT,Retail,NutriBox,NB-MC-002,112,89
2022-03-30,IT,Retail,NutriBox,NB-MC-002,55,69
2022-03-31,IT,Retail,NutriBox,NB-MC-002,127,124
2022-04-01,IT,Retail,NutriBox,NB-MC-002,65,73
2022-04-02,IT,Retail,NutriBox,NB-MC-002,94,100
2022-04-03,IT,Retail,NutriBox,NB-MC-002,92,110
2022-04-04,IT,Retail,NutriBox,NB-MC-002,115,124
2022-04-05,IT,Retail,NutriBox,NB-MC-002,107,95
2022-04-06,IT,Retail,NutriBox,NB-MC-002,71,71
2022-04-07,IT,Retail,NutriBox,NB-MC-002,115,95
2022-04-08,IT,Retail,NutriBox,NB-MC-002,116,111
2022-04-09,IT,Retail,NutriBox,NB-MC-002,108,111
2022-04-10,IT,Retail,NutriBox,NB-MC-002,100,104
2022-04-11,IT,Retail,NutriBox,NB-MC-002,112,115
2022-04-12,IT,Retail,NutriBox,NB-MC-002,78,87
2022-04-13,IT,Retail,NutriBox,NB-MC-002,126,121
2022-04-14,IT,Retail,NutriBox,NB-MC-002,94,82
2022-04-15,IT,Retail,NutriBox,NB-MC-002,133,111
2022-04-16,IT,Retail,NutriBox,NB-MC-002,79,89
2022-04-17,IT,Retail,NutriBox,NB-MC-002,131,130
2022-04-18,IT,Retail,NutriBox,NB-MC-002,122,125
2022-04-19,IT,Retail,NutriBox,NB-MC-002,85,100
2022-04-20,IT,Retail,NutriBox,NB-MC-002,99,85
2022-04-21,IT,Retail,NutriBox,NB-MC-002,93,115
2022-04-22,IT,Retail,NutriBox,NB-MC-002,81,81
2022-04-23,IT,Retail,NutriBox,NB-MC-002,75,67
2022-04-24,IT,Retail,NutriBox,NB-MC-002,73,82
2022-04-25,IT,Retail,NutriBox,NB-MC-002,97,83
2022-04-26,IT,Retail,NutriBox,NB-MC-002,73,82
2022-04-27,IT,Retail,NutriBox,NB-MC-002,115,119
2022-04-28,IT,Retail,NutriBox,NB-MC-002,104,114
2022-04-29,IT,Retail,NutriBox,NB-MC-002,117,116
2022-04-30,IT,Retail,NutriBox,NB-MC-002,83,102
2022-05-01,IT,Retail,NutriBox,NB-MC-002,104,113
2022-05-02,IT,Retail,NutriBox,NB-MC-002,68,86
2022-05-03,IT,Retail,NutriBox,NB-MC-002,84,75
2022-05-04,IT,Retail,NutriBox,NB-MC-002,66,84
2022-05-05,IT,Retail,NutriBox,NB-MC-002,65,76
2022-05-06,IT,Retail,NutriBox,NB-MC-002,113,108
2022-05-07,IT,Retail,NutriBox,NB-MC-002,83,96
2022-05-08,IT,Retail,NutriBox,NB-MC-002,95,93
2022-05-09,IT,Retail,NutriBox,NB-MC-002,104,102
2022-05-10,IT,Retail,NutriBox,NB-MC-002,88,98
2022-05-11,IT,Retail,NutriBox,NB-MC-002,115,122
2022-05-12,IT,Retail,NutriBox,NB-MC-002,111,97
2022-05-13,IT,Retail,NutriBox,NB-MC-002,100,97
2022-05-14,IT,Retail,NutriBox,NB-MC-002,115,125
2022-05-15,IT,Retail,NutriBox,NB-MC-002,72,93
2022-05-16,IT,Retail,NutriBox,NB-MC-002,83,85
2022-05-17,IT,Retail,NutriBox,NB-MC-002,95,126
2022-05-18,IT,Retail,NutriBox,NB-MC-002,136,113
2022-05-19,IT,Retail,NutriBox,NB-MC-002,79,77
2022-05-20,IT,Retail,NutriBox,NB-MC-002,106,111
2022-05-21,IT,Retail,NutriBox,NB-MC-002,79,97
2022-05-22,IT,Retail,NutriBox,NB-MC-002,65,76
2022-05-23,IT,Retail,NutriBox,NB-MC-002,76,83
2022-05-24,IT,Retail,NutriBox,NB-MC-002,70,61
2022-05-25,IT,Retail,NutriBox,NB-MC-002,66,72
2022-05-26,IT,Retail,NutriBox,NB-MC-002,115,121
2022-05-27,IT,Retail,NutriBox,NB-MC-002,82,94
2022-05-28,IT,Retail,NutriBox,NB-MC-002,73,79
2022-05-29,IT,Retail,NutriBox,NB-MC-002,76,89
2022-05-30,IT,Retail,NutriBox,NB-MC-002,69,77
2022-05-31,IT,Retail,NutriBox,NB-MC-002,87,75
2022-06-01,IT,Retail,NutriBox,NB-MC-002,141,121
2022-06-02,IT,Retail,NutriBox,NB-MC-002,121,129
2022-06-03,IT,Retail,NutriBox,NB-MC-002,147,146
2022-06-04,IT,Retail,NutriBox,NB-MC-002,104,98
2022-06-05,IT,Retail,NutriBox,NB-MC-002,167,158
2022-06-06,IT,Retail,NutriBox,NB-MC-002,109,117
2022-06-07,IT,Retail,NutriBox,NB-MC-002,129,126
2022-06-08,IT,Retail,NutriBox,NB-MC-002,87,106
2022-06-09,IT,Retail,NutriBox,NB-MC-002,84,101
2022-06-10,IT,Retail,NutriBox,NB-MC-002,73,78
2022-06-11,IT,Retail,NutriBox,NB-MC-002,137,136
2022-06-12,IT,Retail,NutriBox,NB-MC-002,115,113
2022-06-13,IT,Retail,NutriBox,NB-MC-002,108,96
2022-06-14,IT,Retail,NutriBox,NB-MC-002,124,121
2022-06-15,IT,Retail,NutriBox,NB-MC-002,191,188
2022-06-16,IT,Retail,NutriBox,NB-MC-002,147,151
2022-06-17,IT,Retail,NutriBox,NB-MC-002,152,140
2022-06-18,IT,Retail,NutriBox,NB-MC-002,147,139
2022-06-19,IT,Retail,NutriBox,NB-MC-002,179,146
2022-06-20,IT,Retail,NutriBox,NB-MC-002,102,116
2022-06-21,IT,Retail,NutriBox,NB-MC-002,190,197
2022-06-22,IT,Retail,NutriBox,NB-MC-002,114,135
