Date,Country,Region,SKU,Stakeholder,Forecast_Units,Actual_Units,Consensus_Units,Forecast_Error
2023-08-01,USA,Central,VM_US_067,Finance,1443,1691,1728,-248
2023-08-01,USA,Central,VM_US_067,System,1912,1691,1728,221
2023-09-01,USA,Central,VM_US_067,Sales,2061,1535,1692,526
2023-09-01,USA,Central,VM_US_067,Marketing,1626,1535,1692,91
2023-09-01,USA,Central,VM_US_067,Finance,1900,1535,1692,365
2023-09-01,USA,Central,VM_US_067,System,1183,1535,1692,-352
2023-10-01,USA,Central,VM_US_067,Sales,1630,1392,1618,238
2023-10-01,USA,Central,VM_US_067,Marketing,1278,1392,1618,-114
2023-10-01,USA,Central,VM_US_067,Finance,1811,1392,1618,419
2023-10-01,USA,Central,VM_US_067,System,1753,1392,1618,361
2023-11-01,USA,Central,VM_US_067,Sales,1686,1438,1558,248
2023-11-01,USA,Central,VM_US_067,Marketing,1853,1438,1558,415
2023-11-01,USA,Central,VM_US_067,Finance,1263,1438,1558,-175
2023-11-01,USA,Central,VM_US_067,System,1431,1438,1558,-7
2023-12-01,USA,Central,VM_US_067,Sales,1694,1605,1757,89
2023-12-01,USA,Central,VM_US_067,Marketing,1678,1605,1757,73
2023-12-01,USA,Central,VM_US_067,Finance,1870,1605,1757,265
2023-12-01,USA,Central,VM_US_067,System,1786,1605,1757,181
2024-01-01,USA,Central,VM_US_067,Sales,1408,1866,1685,-458
2024-01-01,USA,Central,VM_US_067,Marketing,1719,1866,1685,-147
2024-01-01,USA,Central,VM_US_067,Finance,1627,1866,1685,-239
2024-01-01,USA,Central,VM_US_067,System,1986,1866,1685,120
2024-02-01,USA,Central,VM_US_067,Sales,1554,1734,1685,-180
2024-02-01,USA,Central,VM_US_067,Marketing,1862,1734,1685,128
2024-02-01,USA,Central,VM_US_067,Finance,1804,1734,1685,70
2024-02-01,USA,Central,VM_US_067,System,1523,1734,1685,-211
2024-03-01,USA,Central,VM_US_067,Sales,1622,1601,1782,21
2024-03-01,USA,Central,VM_US_067,Marketing,1938,1601,1782,337
2024-03-01,USA,Central,VM_US_067,Finance,1731,1601,1782,130
2024-03-01,USA,Central,VM_US_067,System,1837,1601,1782,236
2024-04-01,USA,Central,VM_US_067,Sales,1757,1564,1760,193
2024-04-01,USA,Central,VM_US_067,Marketing,1954,1564,1760,390
2024-04-01,USA,Central,VM_US_067,Finance,1616,1564,1760,52
2024-04-01,USA,Central,VM_US_067,System,1713,1564,1760,149
2024-05-01,USA,Central,VM_US_067,Sales,1534,1344,1647,190
2024-05-01,USA,Central,VM_US_067,Marketing,1622,1344,1647,278
2024-05-01,USA,Central,VM_US_067,Finance,1474,1344,1647,130
2024-05-01,USA,Central,VM_US_067,System,1958,1344,1647,614
2024-06-01,USA,Central,VM_US_067,Sales,1849,1477,1815,372
2024-06-01,USA,Central,VM_US_067,Marketing,1727,1477,1815,250
2024-06-01,USA,Central,VM_US_067,Finance,1696,1477,1815,219
2024-06-01,USA,Central,VM_US_067,System,1991,1477,1815,514
2024-07-01,USA,Central,VM_US_067,Sales,1650,1116,1464,534
2024-07-01,USA,Central,VM_US_067,Marketing,1470,1116,1464,354
2024-07-01,USA,Central,VM_US_067,Finance,1292,1116,1464,176
2024-07-01,USA,Central,VM_US_067,System,1447,1116,1464,331
2024-08-01,USA,Central,VM_US_067,Sales,1542,1694,1670,-152
2024-08-01,USA,Central,VM_US_067,Marketing,1871,1694,1670,177
2024-08-01,USA,Central,VM_US_067,Finance,1646,1694,1670,-48
2024-08-01,USA,Central,VM_US_067,System,1624,1694,1670,-70
2024-09-01,USA,Central,VM_US_067,Sales,1670,1608,1670,62
2024-09-01,USA,Central,VM_US_067,Marketing,1605,1608,1670,-3
2024-09-01,USA,Central,VM_US_067,Finance,1517,1608,1670,-91
2024-09-01,USA,Central,VM_US_067,System,1890,1608,1670,282
2024-10-01,USA,Central,VM_US_067,Sales,1612,1531,1662,81
2024-10-01,USA,Central,VM_US_067,Marketing,1777,1531,1662,246
2024-10-01,USA,Central,VM_US_067,Finance,1754,1531,1662,223
2024-10-01,USA,Central,VM_US_067,System,1508,1531,1662,-23
2024-11-01,USA,Central,VM_US_067,Sales,1799,1881,1683,-82
2024-11-01,USA,Central,VM_US_067,Marketing,1726,1881,1683,-155
2024-11-01,USA,Central,VM_US_067,Finance,1602,1881,1683,-279
2024-11-01,USA,Central,VM_US_067,System,1607,1881,1683,-274
2024-12-01,USA,Central,VM_US_067,Sales,1440,1638,1714,-198
2024-12-01,USA,Central,VM_US_067,Marketing,1682,1638,1714,44
2024-12-01,USA,Central,VM_US_067,Finance,1870,1638,1714,232
2024-12-01,USA,Central,VM_US_067,System,1867,1638,1714,229
2023-01-01,USA,Central,VM_US_068,Sales,685,673,711,12
2023-01-01,USA,Central,VM_US_068,Marketing,714,673,711,41
2023-01-01,USA,Central,VM_US_068,Finance,838,673,711,165
2023-01-01,USA,Central,VM_US_068,System,609,673,711,-64
2023-02-01,USA,Central,VM_US_068,Sales,802,680,702,122
2023-02-01,USA,Central,VM_US_068,Marketing,669,680,702,-11
2023-02-01,USA,Central,VM_US_068,Finance,628,680,702,-52
2023-02-01,USA,Central,VM_US_068,System,711,680,702,31
2023-03-01,USA,Central,VM_US_068,Sales,729,511,698,218
2023-03-01,USA,Central,VM_US_068,Marketing,676,511,698,165
2023-03-01,USA,Central,VM_US_068,Finance,751,511,698,240
2023-03-01,USA,Central,VM_US_068,System,639,511,698,128
2023-04-01,USA,Central,VM_US_068,Sales,715,745,683,-30
2023-04-01,USA,Central,VM_US_068,Marketing,599,745,683,-146
2023-04-01,USA,Central,VM_US_068,Finance,618,745,683,-127
2023-04-01,USA,Central,VM_US_068,System,800,745,683,55
2023-05-01,USA,Central,VM_US_068,Sales,553,798,670,-245
2023-05-01,USA,Central,VM_US_068,Marketing,661,798,670,-137
2023-05-01,USA,Central,VM_US_068,Finance,724,798,670,-74
2023-05-01,USA,Central,VM_US_068,System,742,798,670,-56
2023-06-01,USA,Central,VM_US_068,Sales,729,726,680,3
2023-06-01,USA,Central,VM_US_068,Marketing,667,726,680,-59
2023-06-01,USA,Central,VM_US_068,Finance,712,726,680,-14
2023-06-01,USA,Central,VM_US_068,System,615,726,680,-111
2023-07-01,USA,Central,VM_US_068,Sales,523,659,596,-136
2023-07-01,USA,Central,VM_US_068,Marketing,609,659,596,-50
2023-07-01,USA,Central,VM_US_068,Finance,624,659,596,-35
2023-07-01,USA,Central,VM_US_068,System,628,659,596,-31
2023-08-01,USA,Central,VM_US_068,Sales,566,774,637,-208
2023-08-01,USA,Central,VM_US_068,Marketing,644,774,637,-130
2023-08-01,USA,Central,VM_US_068,Finance,751,774,637,-23
2023-08-01,USA,Central,VM_US_068,System,587,774,637,-187
2023-09-01,USA,Central,VM_US_068,Sales,712,830,679,-118
2023-09-01,USA,Central,VM_US_068,Marketing,755,830,679,-75
2023-09-01,USA,Central,VM_US_068,Finance,618,830,679,-212
2023-09-01,USA,Central,VM_US_068,System,634,830,679,-196
2023-10-01,USA,Central,VM_US_068,Sales,765,683,734,82
2023-10-01,USA,Central,VM_US_068,Marketing,763,683,734,80
2023-10-01,USA,Central,VM_US_068,Finance,731,683,734,48
2023-10-01,USA,Central,VM_US_068,System,679,683,734,-4
2023-11-01,USA,Central,VM_US_068,Sales,786,617,659,169
2023-11-01,USA,Central,VM_US_068,Marketing,668,617,659,51
2023-11-01,USA,Central,VM_US_068,Finance,568,617,659,-49
2023-11-01,USA,Central,VM_US_068,System,617,617,659,0
2023-12-01,USA,Central,VM_US_068,Sales,669,624,650,45
2023-12-01,USA,Central,VM_US_068,Marketing,691,624,650,67
2023-12-01,USA,Central,VM_US_068,Finance,583,624,650,-41
2023-12-01,USA,Central,VM_US_068,System,657,624,650,33
2024-01-01,USA,Central,VM_US_068,Sales,681,660,721,21
2024-01-01,USA,Central,VM_US_068,Marketing,632,660,721,-28
2024-01-01,USA,Central,VM_US_068,Finance,905,660,721,245
2024-01-01,USA,Central,VM_US_068,System,668,660,721,8
2024-02-01,USA,Central,VM_US_068,Sales,606,635,614,-29
2024-02-01,USA,Central,VM_US_068,Marketing,761,635,614,126
2024-02-01,USA,Central,VM_US_068,Finance,542,635,614,-93
2024-02-01,USA,Central,VM_US_068,System,549,635,614,-86
2024-03-01,USA,Central,VM_US_068,Sales,736,694,736,42
2024-03-01,USA,Central,VM_US_068,Marketing,690,694,736,-4
2024-03-01,USA,Central,VM_US_068,Finance,867,694,736,173
2024-03-01,USA,Central,VM_US_068,System,654,694,736,-40
2024-04-01,USA,Central,VM_US_068,Sales,694,666,691,28
2024-04-01,USA,Central,VM_US_068,Marketing,701,666,691,35
2024-04-01,USA,Central,VM_US_068,Finance,687,666,691,21
2024-04-01,USA,Central,VM_US_068,System,683,666,691,17
2024-05-01,USA,Central,VM_US_068,Sales,755,561,721,194
2024-05-01,USA,Central,VM_US_068,Marketing,780,561,721,219
2024-05-01,USA,Central,VM_US_068,Finance,658,561,721,97
2024-05-01,USA,Central,VM_US_068,System,694,561,721,133
2024-06-01,USA,Central,VM_US_068,Sales,634,860,721,-226
2024-06-01,USA,Central,VM_US_068,Marketing,715,860,721,-145
2024-06-01,USA,Central,VM_US_068,Finance,706,860,721,-154
2024-06-01,USA,Central,VM_US_068,System,832,860,721,-28
2024-07-01,USA,Central,VM_US_068,Sales,764,892,695,-128
2024-07-01,USA,Central,VM_US_068,Marketing,994,892,695,102
2024-07-01,USA,Central,VM_US_068,Finance,700,892,695,-192
2024-07-01,USA,Central,VM_US_068,System,323,892,695,-569
2024-08-01,USA,Central,VM_US_068,Sales,660,644,744,16
2024-08-01,USA,Central,VM_US_068,Marketing,827,644,744,183
2024-08-01,USA,Central,VM_US_068,Finance,682,644,744,38
2024-08-01,USA,Central,VM_US_068,System,809,644,744,165
2024-09-01,USA,Central,VM_US_068,Sales,722,782,741,-60
2024-09-01,USA,Central,VM_US_068,Marketing,731,782,741,-51
2024-09-01,USA,Central,VM_US_068,Finance,721,782,741,-61
2024-09-01,USA,Central,VM_US_068,System,793,782,741,11
2024-10-01,USA,Central,VM_US_068,Sales,666,671,698,-5
2024-10-01,USA,Central,VM_US_068,Marketing,732,671,698,61
2024-10-01,USA,Central,VM_US_068,Finance,714,671,698,43
2024-10-01,USA,Central,VM_US_068,System,680,671,698,9
2024-11-01,USA,Central,VM_US_068,Sales,757,926,693,-169
2024-11-01,USA,Central,VM_US_068,Marketing,651,926,693,-275
2024-11-01,USA,Central,VM_US_068,Finance,748,926,693,-178
2024-11-01,USA,Central,VM_US_068,System,619,926,693,-307
2024-12-01,USA,Central,VM_US_068,Sales,765,578,675,187
2024-12-01,USA,Central,VM_US_068,Marketing,626,578,675,48
2024-12-01,USA,Central,VM_US_068,Finance,701,578,675,123
2024-12-01,USA,Central,VM_US_068,System,610,578,675,32
2023-01-01,USA,Central,VM_US_069,Sales,1525,2236,1792,-711
2023-01-01,USA,Central,VM_US_069,Marketing,1942,2236,1792,-294
2023-01-01,USA,Central,VM_US_069,Finance,1869,2236,1792,-367
2023-01-01,USA,Central,VM_US_069,System,1834,2236,1792,-402
2023-02-01,USA,Central,VM_US_069,Sales,1698,1796,1982,-98
2023-02-01,USA,Central,VM_US_069,Marketing,2385,1796,1982,589
2023-02-01,USA,Central,VM_US_069,Finance,1869,1796,1982,73
2023-02-01,USA,Central,VM_US_069,System,1976,1796,1982,180
2023-03-01,USA,Central,VM_US_069,Sales,1878,1916,2020,-38
2023-03-01,USA,Central,VM_US_069,Marketing,2111,1916,2020,195
2023-03-01,USA,Central,VM_US_069,Finance,1935,1916,2020,19
2023-03-01,USA,Central,VM_US_069,System,2157,1916,2020,241
2023-04-01,USA,Central,VM_US_069,Sales,1745,2484,1910,-739
2023-04-01,USA,Central,VM_US_069,Marketing,2088,2484,1910,-396
2023-04-01,USA,Central,VM_US_069,Finance,2081,2484,1910,-403
2023-04-01,USA,Central,VM_US_069,System,1727,2484,1910,-757
2023-05-01,USA,Central,VM_US_069,Sales,1947,2205,2150,-258
2023-05-01,USA,Central,VM_US_069,Marketing,2392,2205,2150,187
2023-05-01,USA,Central,VM_US_069,Finance,2252,2205,2150,47
2023-05-01,USA,Central,VM_US_069,System,2010,2205,2150,-195
2023-06-01,USA,Central,VM_US_069,Sales,2429,1945,2092,484
2023-06-01,USA,Central,VM_US_069,Marketing,1871,1945,2092,-74
2023-06-01,USA,Central,VM_US_069,Finance,2074,1945,2092,129
2023-06-01,USA,Central,VM_US_069,System,1995,1945,2092,50
2023-07-01,USA,Central,VM_US_069,Sales,2317,2371,2078,-54
2023-07-01,USA,Central,VM_US_069,Marketing,2141,2371,2078,-230
2023-07-01,USA,Central,VM_US_069,Finance,1883,2371,2078,-488
2023-07-01,USA,Central,VM_US_069,System,1973,2371,2078,-398
2023-08-01,USA,Central,VM_US_069,Sales,2071,1639,2079,432
2023-08-01,USA,Central,VM_US_069,Marketing,1816,1639,2079,177
2023-08-01,USA,Central,VM_US_069,Finance,2551,1639,2079,912
2023-08-01,USA,Central,VM_US_069,System,1878,1639,2079,239
2023-09-01,USA,Central,VM_US_069,Sales,2379,2320,2087,59
2023-09-01,USA,Central,VM_US_069,Marketing,2211,2320,2087,-109
2023-09-01,USA,Central,VM_US_069,Finance,1888,2320,2087,-432
2023-09-01,USA,Central,VM_US_069,System,1871,2320,2087,-449
2023-10-01,USA,Central,VM_US_069,Sales,2487,2899,2075,-412
2023-10-01,USA,Central,VM_US_069,Marketing,2084,2899,2075,-815
2023-10-01,USA,Central,VM_US_069,Finance,1929,2899,2075,-970
2023-10-01,USA,Central,VM_US_069,System,1801,2899,2075,-1098
2023-11-01,USA,Central,VM_US_069,Sales,2182,1824,2258,358
2023-11-01,USA,Central,VM_US_069,Marketing,2569,1824,2258,745
2023-11-01,USA,Central,VM_US_069,Finance,1982,1824,2258,158
2023-11-01,USA,Central,VM_US_069,System,2300,1824,2258,476
2023-12-01,USA,Central,VM_US_069,Sales,1940,2282,2170,-342
2023-12-01,USA,Central,VM_US_069,Marketing,2252,2282,2170,-30
2023-12-01,USA,Central,VM_US_069,Finance,2259,2282,2170,-23
2023-12-01,USA,Central,VM_US_069,System,2232,2282,2170,-50
2024-01-01,USA,Central,VM_US_069,Sales,2184,1886,2248,298
2024-01-01,USA,Central,VM_US_069,Marketing,2297,1886,2248,411
2024-01-01,USA,Central,VM_US_069,Finance,2241,1886,2248,355
2024-01-01,USA,Central,VM_US_069,System,2271,1886,2248,385
2024-02-01,USA,Central,VM_US_069,Sales,2269,1949,2041,320
2024-02-01,USA,Central,VM_US_069,Marketing,2322,1949,2041,373
2024-02-01,USA,Central,VM_US_069,Finance,1900,1949,2041,-49
2024-02-01,USA,Central,VM_US_069,System,1676,1949,2041,-273
2024-03-01,USA,Central,VM_US_069,Sales,1899,2504,1934,-605
2024-03-01,USA,Central,VM_US_069,Marketing,1831,2504,1934,-673
2024-03-01,USA,Central,VM_US_069,Finance,2062,2504,1934,-442
2024-03-01,USA,Central,VM_US_069,System,1945,2504,1934,-559
2024-04-01,USA,Central,VM_US_069,Sales,2226,1429,2053,797
2024-04-01,USA,Central,VM_US_069,Marketing,2220,1429,2053,791
2024-04-01,USA,Central,VM_US_069,Finance,1762,1429,2053,333
2024-04-01,USA,Central,VM_US_069,System,2004,1429,2053,575
2024-05-01,USA,Central,VM_US_069,Sales,1803,1704,2075,99
2024-05-01,USA,Central,VM_US_069,Marketing,1865,1704,2075,161
2024-05-01,USA,Central,VM_US_069,Finance,2138,1704,2075,434
2024-05-01,USA,Central,VM_US_069,System,2496,1704,2075,792
2024-06-01,USA,Central,VM_US_069,Sales,2213,1886,1897,327
2024-06-01,USA,Central,VM_US_069,Marketing,2203,1886,1897,317
2024-06-01,USA,Central,VM_US_069,Finance,1497,1886,1897,-389
2024-06-01,USA,Central,VM_US_069,System,1676,1886,1897,-210
2024-07-01,USA,Central,VM_US_069,Sales,1888,2628,1899,-740
2024-07-01,USA,Central,VM_US_069,Marketing,2120,2628,1899,-508
2024-07-01,USA,Central,VM_US_069,Finance,2092,2628,1899,-536
2024-07-01,USA,Central,VM_US_069,System,1497,2628,1899,-1131
2024-08-01,USA,Central,VM_US_069,Sales,2186,1805,1902,381
2024-08-01,USA,Central,VM_US_069,Marketing,1784,1805,1902,-21
2024-08-01,USA,Central,VM_US_069,Finance,1919,1805,1902,114
2024-08-01,USA,Central,VM_US_069,System,1720,1805,1902,-85
2024-09-01,USA,Central,VM_US_069,Sales,1883,1757,1853,126
2024-09-01,USA,Central,VM_US_069,Marketing,1562,1757,1853,-195
2024-09-01,USA,Central,VM_US_069,Finance,2293,1757,1853,536
2024-09-01,USA,Central,VM_US_069,System,1675,1757,1853,-82
2024-10-01,USA,Central,VM_US_069,Sales,1831,1958,1909,-127
2024-10-01,USA,Central,VM_US_069,Marketing,2270,1958,1909,312
2024-10-01,USA,Central,VM_US_069,Finance,1713,1958,1909,-245
2024-10-01,USA,Central,VM_US_069,System,1822,1958,1909,-136
2024-11-01,USA,Central,VM_US_069,Sales,1429,1607,1910,-178
2024-11-01,USA,Central,VM_US_069,Marketing,2133,1607,1910,526
2024-11-01,USA,Central,VM_US_069,Finance,2018,1607,1910,411
2024-11-01,USA,Central,VM_US_069,System,2063,1607,1910,456
2024-12-01,USA,Central,VM_US_069,Sales,2037,2255,1975,-218
2024-12-01,USA,Central,VM_US_069,Marketing,1903,2255,1975,-352
2024-12-01,USA,Central,VM_US_069,Finance,2073,2255,1975,-182
2024-12-01,USA,Central,VM_US_069,System,1888,2255,1975,-367
2023-01-01,USA,Central,VM_US_070,Sales,729,869,751,-140
2023-01-01,USA,Central,VM_US_070,Marketing,708,869,751,-161
2023-01-01,USA,Central,VM_US_070,Finance,817,869,751,-52
2023-01-01,USA,Central,VM_US_070,System,753,869,751,-116
2023-02-01,USA,Central,VM_US_070,Sales,698,477,684,221
2023-02-01,USA,Central,VM_US_070,Marketing,545,477,684,68
2023-02-01,USA,Central,VM_US_070,Finance,666,477,684,189
2023-02-01,USA,Central,VM_US_070,System,829,477,684,352
2023-03-01,USA,Central,VM_US_070,Sales,715,701,721,14
2023-03-01,USA,Central,VM_US_070,Marketing,721,701,721,20
2023-03-01,USA,Central,VM_US_070,Finance,739,701,721,38
2023-03-01,USA,Central,VM_US_070,System,709,701,721,8
2023-04-01,USA,Central,VM_US_070,Sales,587,940,698,-353
2023-04-01,USA,Central,VM_US_070,Marketing,759,940,698,-181
2023-04-01,USA,Central,VM_US_070,Finance,788,940,698,-152
2023-04-01,USA,Central,VM_US_070,System,659,940,698,-281
2023-05-01,USA,Central,VM_US_070,Sales,679,810,708,-131
2023-05-01,USA,Central,VM_US_070,Marketing,781,810,708,-29
2023-05-01,USA,Central,VM_US_070,Finance,627,810,708,-183
2023-05-01,USA,Central,VM_US_070,System,746,810,708,-64
2023-06-01,USA,Central,VM_US_070,Sales,658,986,773,-328
2023-06-01,USA,Central,VM_US_070,Marketing,702,986,773,-284
2023-06-01,USA,Central,VM_US_070,Finance,885,986,773,-101
2023-06-01,USA,Central,VM_US_070,System,848,986,773,-138
2023-07-01,USA,Central,VM_US_070,Sales,706,932,731,-226
2023-07-01,USA,Central,VM_US_070,Marketing,769,932,731,-163
2023-07-01,USA,Central,VM_US_070,Finance,779,932,731,-153
2023-07-01,USA,Central,VM_US_070,System,670,932,731,-262
2023-08-01,USA,Central,VM_US_070,Sales,628,615,656,13
2023-08-01,USA,Central,VM_US_070,Marketing,694,615,656,79
2023-08-01,USA,Central,VM_US_070,Finance,625,615,656,10
2023-08-01,USA,Central,VM_US_070,System,678,615,656,63
2023-09-01,USA,Central,VM_US_070,Sales,784,627,738,157
2023-09-01,USA,Central,VM_US_070,Marketing,774,627,738,147
2023-09-01,USA,Central,VM_US_070,Finance,688,627,738,61
2023-09-01,USA,Central,VM_US_070,System,708,627,738,81
2023-10-01,USA,Central,VM_US_070,Sales,707,805,717,-98
2023-10-01,USA,Central,VM_US_070,Marketing,686,805,717,-119
2023-10-01,USA,Central,VM_US_070,Finance,621,805,717,-184
2023-10-01,USA,Central,VM_US_070,System,854,805,717,49
2023-11-01,USA,Central,VM_US_070,Sales,711,559,705,152
2023-11-01,USA,Central,VM_US_070,Marketing,660,559,705,101
2023-11-01,USA,Central,VM_US_070,Finance,751,559,705,192
2023-11-01,USA,Central,VM_US_070,System,699,559,705,140
2023-12-01,USA,Central,VM_US_070,Sales,664,748,657,-84
2023-12-01,USA,Central,VM_US_070,Marketing,698,748,657,-50
2023-12-01,USA,Central,VM_US_070,Finance,619,748,657,-129
2023-12-01,USA,Central,VM_US_070,System,649,748,657,-99
2024-01-01,USA,Central,VM_US_070,Sales,753,687,735,66
2024-01-01,USA,Central,VM_US_070,Marketing,725,687,735,38
2024-01-01,USA,Central,VM_US_070,Finance,859,687,735,172
2024-01-01,USA,Central,VM_US_070,System,604,687,735,-83
2024-02-01,USA,Central,VM_US_070,Sales,537,710,658,-173
2024-02-01,USA,Central,VM_US_070,Marketing,724,710,658,14
2024-02-01,USA,Central,VM_US_070,Finance,679,710,658,-31
2024-02-01,USA,Central,VM_US_070,System,693,710,658,-17
2024-03-01,USA,Central,VM_US_070,Sales,777,663,722,114
2024-03-01,USA,Central,VM_US_070,Marketing,763,663,722,100
2024-03-01,USA,Central,VM_US_070,Finance,632,663,722,-31
2024-03-01,USA,Central,VM_US_070,System,718,663,722,55
2024-04-01,USA,Central,VM_US_070,Sales,587,570,670,17
2024-04-01,USA,Central,VM_US_070,Marketing,774,570,670,204
2024-04-01,USA,Central,VM_US_070,Finance,638,570,670,68
2024-04-01,USA,Central,VM_US_070,System,684,570,670,114
2024-05-01,USA,Central,VM_US_070,Sales,737,763,768,-26
2024-05-01,USA,Central,VM_US_070,Marketing,863,763,768,100
2024-05-01,USA,Central,VM_US_070,Finance,627,763,768,-136
2024-05-01,USA,Central,VM_US_070,System,847,763,768,84
2024-06-01,USA,Central,VM_US_070,Sales,806,803,727,3
2024-06-01,USA,Central,VM_US_070,Marketing,704,803,727,-99
2024-06-01,USA,Central,VM_US_070,Finance,654,803,727,-149
2024-06-01,USA,Central,VM_US_070,System,747,803,727,-56
2024-07-01,USA,Central,VM_US_070,Sales,651,632,707,19
2024-07-01,USA,Central,VM_US_070,Marketing,752,632,707,120
2024-07-01,USA,Central,VM_US_070,Finance,832,632,707,200
2024-07-01,USA,Central,VM_US_070,System,596,632,707,-36
2024-08-01,USA,Central,VM_US_070,Sales,628,883,687,-255
2024-08-01,USA,Central,VM_US_070,Marketing,711,883,687,-172
2024-08-01,USA,Central,VM_US_070,Finance,713,883,687,-170
2024-08-01,USA,Central,VM_US_070,System,696,883,687,-187
2024-09-01,USA,Central,VM_US_070,Sales,750,712,745,38
2024-09-01,USA,Central,VM_US_070,Marketing,851,712,745,139
2024-09-01,USA,Central,VM_US_070,Finance,721,712,745,9
2024-09-01,USA,Central,VM_US_070,System,658,712,745,-54
2024-10-01,USA,Central,VM_US_070,Sales,767,620,769,147
2024-10-01,USA,Central,VM_US_070,Marketing,811,620,769,191
2024-10-01,USA,Central,VM_US_070,Finance,681,620,769,61
2024-10-01,USA,Central,VM_US_070,System,820,620,769,200
2024-11-01,USA,Central,VM_US_070,Sales,856,979,795,-123
2024-11-01,USA,Central,VM_US_070,Marketing,674,979,795,-305
2024-11-01,USA,Central,VM_US_070,Finance,830,979,795,-149
2024-11-01,USA,Central,VM_US_070,System,821,979,795,-158
2024-12-01,USA,Central,VM_US_070,Sales,818,745,815,73
2024-12-01,USA,Central,VM_US_070,Marketing,806,745,815,61
2024-12-01,USA,Central,VM_US_070,Finance,849,745,815,104
2024-12-01,USA,Central,VM_US_070,System,790,745,815,45
2023-01-01,USA,Central,VM_US_071,Sales,1853,1631,1733,222
2023-01-01,USA,Central,VM_US_071,Marketing,1822,1631,1733,191
2023-01-01,USA,Central,VM_US_071,Finance,1695,1631,1733,64
2023-01-01,USA,Central,VM_US_071,System,1563,1631,1733,-68
2023-02-01,USA,Central,VM_US_071,Sales,1768,1255,1580,513
2023-02-01,USA,Central,VM_US_071,Marketing,1667,1255,1580,412
2023-02-01,USA,Central,VM_US_071,Finance,1482,1255,1580,227
2023-02-01,USA,Central,VM_US_071,System,1405,1255,1580,150
2023-03-01,USA,Central,VM_US_071,Sales,1313,1787,1630,-474
2023-03-01,USA,Central,VM_US_071,Marketing,1684,1787,1630,-103
2023-03-01,USA,Central,VM_US_071,Finance,1790,1787,1630,3
2023-03-01,USA,Central,VM_US_071,System,1733,1787,1630,-54
2023-04-01,USA,Central,VM_US_071,Sales,1382,1530,1624,-148
